customer_unique_key,customer_salary,customer_age_year,customer_pincode,customer_city
2353490904,32327.0,29,641018.0,Coimbatore
3029200270,57800.0,33,110017.0,Delhi
3106937921,23220.0,31,751017.0,Bhubaneswar
2720619507,50150.0,33,422003.0,Nasik
2918645569,57881.0,25,474011.0,Gwalior
2777495151,44014.0,31,122002.0,Delhi
2532572558,30125.0,26,122001.0,Delhi
3230154039,34606.0,38,123501.0,Gurgaon
2637042551,95580.0,40,501218.0,Hyderabad South East
2966001892,46497.0,36,411008.0,Pune
2761422361,78266.0,27,600014.0,Chennai
2671625374,57928.0,30,600058.0,Chennai
3052408683,29851.0,44,141010.0,Ludhiana City
2701957381,28269.0,26,636007.5,Salem East
3217372031,103642.0,35,530020.0,Visakhapatnam
3065611124,42450.0,35,560066.0,Bengaluru
2717460217,56307.0,40,110034.0,Delhi
3039729810,59845.0,30,400022.0,Mumbai
2745554983,28650.0,33,500004.0,Hyderabad
2680824792,42847.0,42,395023.0,Surat
3166263980,36234.0,31,122002.0,Delhi
2870584033,52647.0,27,160062.0,Chandigarh
2818954581,43751.0,46,636016.0,Salem East
3178618243,52125.0,29,400072.0,Mumbai
3187036014,57707.0,33,110030.0,Delhi
2621488829,36761.0,32,110004.0,Delhi
2503486964,59617.0,27,411028.0,Pune
2672147301,45265.0,40,400059.0,Mumbai
2881634770,38952.0,39,560051.0,Bengaluru
2472277505,70845.0,29,560011.0,Bengaluru
2485334733,50919.0,30,400710.0,Mumbai
2734747256,123565.0,48,500081.0,Hyderabad
2649093400,112286.0,37,400093.0,Mumbai
3106491405,35849.0,31,500029.0,Hyderabad
2682812688,55310.0,31,560103.0,Bengaluru
2713544408,33805.0,47,122016.0,Delhi
2835237457,54284.0,30,302019.0,Jaipur
2509878478,43662.0,39,110020.0,Delhi
2434560013,137205.0,39,400098.0,Mumbai
3121309414,111194.0,41,560100.0,Bengaluru
2812786597,69128.0,40,122002.0,Delhi
2685159700,31448.0,37,122002.0,Delhi
2411860943,31439.0,27,600079.0,Chennai
2745332406,60049.0,29,122002.0,Delhi
3455858521,20327.0,27,700029.0,Kolkata
2460628418,60791.0,42,500050.0,Hyderabad
2356828743,37328.0,30,122002.0,Delhi
3177983120,35734.0,25,122002.0,Delhi
2972470592,121993.0,41,122051.0,Delhi
2653715847,28535.0,28,400072.0,Mumbai
3219042041,50754.0,41,400064.0,Mumbai
3057388914,94096.0,45,411014.0,Pune
2966941710,96261.0,46,122002.0,Delhi
2369158613,29300.0,39,500004.0,Hyderabad
3162742580,135891.0,46,110001.0,Delhi
3197735086,33077.0,34,122003.0,Delhi
2582195680,26109.0,28,500033.0,Hyderabad
2905209044,53266.0,32,122018.0,Delhi
2340057194,42711.0,37,122001.0,Delhi
2640907271,54477.0,36,500082.0,Hyderabad
2744258631,33127.0,38,600042.0,Chennai
3151952061,96586.0,35,600119.0,Chennai
2968800699,44223.0,29,122001.0,Delhi
3104630986,25421.0,27,122001.0,Delhi
3091669756,174377.0,44,500018.0,Hyderabad
2363379657,51161.0,31,560029.0,Bengaluru
2775184802,63414.0,34,500010.0,Hyderabad
2415033359,99570.0,42,641603.0,Coimbatore
2682285755,28614.0,25,562125.0,Bengaluru
2543515353,37776.0,28,400090.0,Mumbai
2399237025,112143.0,35,416410.0,Mumbai
2587082250,182447.0,50,364001.0,Ahmedabad
3078941409,80604.0,38,160022.0,Chandigarh
2812946158,59660.0,37,500072.0,Hyderabad
2552136626,40656.0,32,560004.0,Bengaluru
2500140221,49267.0,25,122002.0,Delhi
2879687778,49965.0,35,400034.0,Mumbai
2376584259,52994.0,41,518002.0,Kurnool
2712463925,35796.0,34,122002.0,Delhi
2342696107,36632.0,25,560005.0,Bengaluru
2399832828,22864.0,28,560103.0,Bengaluru
3005190896,37549.0,25,122001.0,Delhi
3216667474,37529.0,30,411026.0,Pune
2386019417,96813.0,42,600119.0,Chennai
2493830723,25714.0,26,560076.0,Bengaluru
3013855927,49785.0,38,410501.0,Pune
2609632966,25391.0,30,562106.0,Bengaluru
3187607291,41178.0,28,560100.0,Bengaluru
2351094464,46103.0,30,560103.0,Bengaluru
2625905932,48096.0,25,500073.0,Hyderabad
2520227816,142570.0,35,560059.0,Bengaluru
2440541825,45053.0,40,141001.0,Ludhiana City
3059063859,45173.0,26,122001.0,Delhi
2397400677,51082.0,32,122002.0,Delhi
3228360020,49621.0,50,122001.0,Delhi
2769388318,48463.0,33,560102.0,Bengaluru
3111012873,50810.0,35,560025.0,Bengaluru
2591181984,28851.0,33,400607.0,Mumbai
2442062743,58634.0,37,262802.0,Lucknow
3030059912,132473.0,43,110063.0,Delhi
2965352446,32786.0,31,410201.0,Mumbai
2598772380,37063.0,33,122001.0,Delhi
2988481962,146829.0,39,411008.0,Pune
2378634007,32223.0,37,360004.0,Rajkot
2905102102,73524.0,30,500081.0,Hyderabad
2677042602,26526.0,35,324005.0,Kota
2706115482,40786.0,38,390021.0,Vadodara
2946345380,44751.0,24,524101.0,Gudur
2691152468,59256.0,27,122002.0,Delhi
3041247108,27363.0,26,517501.0,Tirupati
3242298669,85942.0,51,641020.0,Coimbatore
2997359574,42141.0,32,500012.0,Hyderabad
2712254948,41281.0,38,221002.0,Varanasi West
3236892827,27159.0,33,411016.0,Pune
3108750729,34287.0,36,400062.0,Mumbai
2953766185,46853.0,50,603201.0,Chennai
2578196575,30309.0,33,334001.0,Bikaner
3229882225,29213.0,33,700091.0,Kolkata
2418981069,69136.0,31,110048.0,Delhi
3051900602,41076.0,25,695010.0,Trivandrum South
2570077901,222129.0,34,412220.0,Pune
2919487554,53757.0,30,560100.0,Bengaluru
2434568017,35446.0,39,110003.0,Delhi
3101425400,49873.0,50,600056.0,Chennai
2586882186,75664.0,34,560045.0,Bengaluru
2972448886,44403.0,33,411041.0,Pune
2538213008,36231.0,41,110032.0,Delhi
2535685913,60791.0,35,600113.0,Chennai
2640838664,57901.0,35,560011.0,Bengaluru
2700415868,51934.0,35,560100.0,Bengaluru
2594030446,22193.0,27,411003.0,Pune
2682744529,130708.0,45,600028.0,Chennai
2433578160,59314.0,35,110011.0,Delhi
3171615649,25229.0,33,500008.0,Hyderabad
2564257173,24934.0,26,122002.0,Delhi
2645759467,107872.0,37,122002.0,Delhi
2404134986,62244.0,49,520010.0,Vijayawada
2729108564,152739.0,37,562106.0,Bengaluru
3106438893,114223.0,39,411001.0,Pune
2989208291,70759.0,50,121009.0,Delhi
2929859729,30229.0,28,560048.0,Bengaluru
2531654420,32315.0,29,600058.0,Chennai
2786978517,24577.0,35,121001.0,Delhi
2396783998,41445.0,32,560076.0,Bengaluru
3130467225,26817.0,29,122001.0,Delhi
2799685158,62933.0,35,641018.0,Coimbatore
3101350843,79910.0,52,110020.0,Delhi
2810200636,28748.0,33,560048.0,Bengaluru
3186682140,36558.0,39,560017.0,Bengaluru
2651541617,26085.0,36,500050.0,Hyderabad
2958091739,25263.0,26,500033.0,Hyderabad
2593850833,100702.0,39,500016.0,Hyderabad
2746390828,40865.0,39,411057.0,Pune
2776070051,67378.0,26,121001.0,Delhi
2810087043,51499.0,32,500009.0,Hyderabad
2754173861,40434.0,39,570016.0,Mysore
2661418431,37853.0,30,560037.0,Bengaluru
3064066878,37090.0,35,411057.0,Pune
2813794053,35631.0,28,226401.0,Lucknow
2479032046,138885.0,40,600100.0,Chennai
2434969585,26426.0,27,122002.0,Delhi
3015343914,32324.0,29,560004.0,Bengaluru
2632351402,49405.0,30,122002.0,Delhi
3037863750,43959.0,37,400615.0,Mumbai
2369663642,33573.0,38,570002.0,Mysore
2866604506,33665.0,30,500050.0,Hyderabad
2942135081,43954.0,32,560300.0,Bengaluru
2385801642,53942.0,32,560048.0,Bengaluru
3302453478,51163.0,32,560100.0,Bengaluru
2795376462,35962.0,30,560040.0,Bengaluru
2606910954,20853.0,28,560102.0,Bengaluru
2350909756,29545.0,29,400705.0,Mumbai
2481246332,31120.0,35,411014.0,Pune
3173596759,30085.0,26,501510.0,Hyderabad South East
3398958587,164890.0,39,560071.0,Bengaluru
2551580705,23437.0,28,560100.0,Bengaluru
2720032469,48693.0,31,400614.0,Mumbai
3356055579,74367.0,35,110019.0,Delhi
3055807404,122645.0,34,500032.0,Hyderabad
2346033639,38304.0,32,400001.0,Mumbai
2747510710,46899.0,32,560054.0,Bengaluru
3149153950,41739.0,28,122002.0,Delhi
3079991450,51564.0,34,600089.0,Chennai
2799211400,47458.0,27,560099.0,Bengaluru
3215414826,46016.0,27,560037.0,Bengaluru
3108360983,39140.0,36,400063.0,Mumbai
2455808637,30095.0,24,122002.0,Delhi
2516394454,39155.0,27,122002.0,Delhi
2946002163,37084.0,28,400051.0,Mumbai
2393064959,46048.0,27,122002.0,Delhi
3172278068,45202.0,29,110065.0,Delhi
2845680679,40837.0,31,560100.0,Bengaluru
2821706997,46290.0,36,411005.0,Pune
2481775303,59516.0,37,700161.0,Kolkata
2613500843,57221.0,51,560043.0,Bengaluru
2365708777,24238.0,27,500009.0,Hyderabad
2957933692,34232.0,31,122002.0,Delhi
2370824210,40714.0,28,500085.0,Hyderabad
2560067254,35602.0,32,122003.0,Delhi
2695844751,33134.0,26,500035.0,Hyderabad
2710121647,41775.0,38,431136.0,Aurangabad(Maharashtra)
3202035564,65217.0,34,600022.0,Chennai
2759973186,36665.0,27,122002.0,Delhi
2650361034,26593.0,26,751010.0,Bhubaneswar
2683345710,27607.0,27,600044.0,Chennai
2960235519,117407.0,47,110078.0,Delhi
2911413297,30155.0,29,122016.0,Delhi
2936818700,37988.0,34,110001.0,Delhi
2807523667,50740.0,29,302018.0,Jaipur
2479823764,25951.0,29,560102.0,Bengaluru
3016885811,133709.0,39,122016.0,Delhi
3098212548,49808.0,41,562162.0,Bengaluru
2474110056,21516.0,25,410501.0,Pune
2591335086,38046.0,23,400615.0,Mumbai
2738872687,50377.0,29,411062.0,Pune
3019872140,36954.0,25,395004.0,Surat
3223423311,117827.0,33,122003.0,Delhi
2403150218,67493.0,45,440014.0,Nagpur City
2464604801,27745.0,29,560048.0,Bengaluru
2753671303,29823.0,34,700001.0,Kolkata
2662593041,91464.0,31,382418.0,Ahmedabad
3240050394,108426.0,35,122002.0,Delhi
3167633594,140658.0,33,560010.0,Bengaluru
2822125548,108486.0,34,122010.0,Delhi
2377286482,48479.0,35,560100.0,Bengaluru
3131486764,51102.0,25,500034.0,Hyderabad
2634182692,42549.0,27,382470.0,Ahmedabad
2957667003,32182.0,35,141003.0,Ludhiana City
2430869012,43915.0,31,123501.0,Gurgaon
3065785637,118993.0,31,411043.0,Pune
3074682275,49269.0,31,302004.0,Jaipur
2669735766,23247.0,34,625001.0,Madurai
3152063000,72447.0,34,560100.0,Bengaluru
2551153419,46263.0,31,600119.0,Chennai
2501217596,69959.0,31,600032.0,Chennai
2491274625,39170.0,27,121001.0,Delhi
3051908947,48709.0,52,641605.0,Coimbatore
3219747754,63370.0,30,123401.0,Gurgaon
2625565460,21986.0,41,400092.0,Mumbai
2513018358,20715.0,46,560075.0,Bengaluru
2409498745,37832.0,35,500072.0,Hyderabad
2901928947,114536.0,34,560037.0,Bengaluru
2710600197,55915.0,27,500033.0,Hyderabad
2353945355,54313.0,28,560103.0,Bengaluru
2651436944,33461.0,24,411014.0,Pune
2964084577,49287.0,23,400708.0,Mumbai
2910220178,25293.0,29,832108.0,Patna
2923397756,34551.0,33,411014.0,Pune
2968041863,59461.0,44,400607.0,Mumbai
2690545428,52808.0,30,560066.0,Bengaluru
3435246601,54337.0,41,395004.0,Surat
2338692834,40330.0,31,560076.0,Bengaluru
3027778632,45511.0,30,562112.0,Bengaluru
2829129297,184045.0,36,560048.0,Bengaluru
2703761647,40317.0,36,400093.0,Mumbai
2681633194,68128.0,38,560069.0,Bengaluru
2711845173,55674.0,38,560100.0,Bengaluru
2987091251,693817.0,38,122002.0,Delhi
2603492515,28209.0,36,500084.0,Hyderabad
2927057774,85126.0,32,400701.0,Mumbai
3089929163,28950.0,33,411018.0,Pune
2701155579,28468.0,29,560102.0,Bengaluru
2872528570,37389.0,30,395001.0,Surat
2544569306,36199.0,33,500050.0,Hyderabad
2459600483,38456.0,33,500019.0,Hyderabad
2371017398,44105.0,42,400059.0,Mumbai
3159630564,33186.0,31,160020.0,Chandigarh
2458154714,135950.0,33,110032.0,Delhi
2703089504,78854.0,34,411035.0,Pune
2406407213,25335.0,35,122002.0,Delhi
2622489105,33281.0,39,560048.0,Bengaluru
3330468734,43977.0,38,500004.0,Hyderabad
2813034798,48398.0,40,560102.0,Bengaluru
2374571463,22657.0,29,400069.0,Mumbai
2494252666,28601.0,29,411015.0,Pune
2735350283,41829.0,35,560059.0,Bengaluru
2765237646,68703.0,36,122002.0,Delhi
2710184321,62339.0,36,110016.0,Delhi
3193241650,33826.0,35,110020.0,Delhi
2975026135,40994.0,30,400708.0,Mumbai
2650181441,24120.0,40,400053.0,Mumbai
2522106036,24179.0,32,110020.0,Delhi
2437448870,27797.0,35,500029.0,Hyderabad
3210001924,25562.0,26,560064.0,Bengaluru
2498512363,23829.0,27,122002.0,Delhi
3172548363,30190.0,32,411006.0,Pune
2806924377,46493.0,32,560049.0,Bengaluru
2856895272,77190.0,30,560102.0,Bengaluru
3447477434,37288.0,28,122004.0,Delhi
2354850849,41933.0,34,700091.0,Kolkata
3178167294,34661.0,30,122002.0,Delhi
2927922268,27194.0,27,700156.0,Kolkata
2557273979,74110.0,43,122002.0,Delhi
2591650801,27729.0,27,560064.0,Bengaluru
2907699513,26779.0,27,560041.0,Bengaluru
2771270653,87122.0,29,400097.0,Mumbai
3135319235,49163.0,22,122002.0,Delhi
2881418080,56597.0,29,560103.0,Bengaluru
3229848189,51082.0,37,500019.0,Hyderabad
2407229661,34424.0,29,400701.0,Mumbai
2956581159,54099.0,32,411048.0,Pune
2766270455,19059.0,28,411014.0,Pune
2792441890,29829.0,27,500084.0,Hyderabad
2499197781,44429.0,38,500034.0,Hyderabad
2560147579,346030.0,27,560037.0,Bengaluru
2401270430,35753.0,32,122002.0,Delhi
2640095122,26474.0,26,110021.0,Delhi
2477203645,24892.0,36,400058.0,Mumbai
3194383529,37881.0,36,500032.0,Hyderabad
2781446861,55899.0,27,500047.0,Hyderabad
2524706074,47633.0,32,700054.0,Kolkata
3224128509,34970.0,38,530016.0,Visakhapatnam
2810257444,28690.0,28,122002.0,Delhi
2677753937,59675.0,33,245205.0,GHAZIABAD
2855475328,35824.0,26,530068.0,Vijayawada
3061055873,141463.0,42,700156.0,Kolkata
2787703876,42632.0,33,500010.0,Hyderabad
3234184263,50250.0,34,560010.0,Bengaluru
2963404002,82835.0,42,370630.0,Rajkot
3094226612,29418.0,29,560064.0,Bengaluru
2430307762,141796.0,35,560037.0,Bengaluru
2831273619,29960.0,25,395006.0,Surat
2555016197,32535.0,42,560043.0,Bengaluru
3105514112,63974.0,31,531035.0,Visakhapatnam
2353962266,47169.0,31,500081.0,Hyderabad
2746835512,24490.0,32,625002.0,Madurai
3085500100,39468.0,33,560001.0,Bengaluru
3020800190,42586.0,27,122002.0,Delhi
2409914415,35544.0,31,452001.0,Indore
2758936678,32027.0,33,382415.0,Ahmedabad
3057815874,29222.0,26,575002.0,Mangalore
2907972353,62543.0,39,560078.0,Bengaluru
2982712760,32662.0,32,122002.0,Delhi
2766052907,43889.0,27,560016.0,Bengaluru
3187066836,57725.0,34,517520.0,Tirupati
2822548790,43366.0,36,711101.0,Kolkata
2975144776,102681.0,33,530004.0,Visakhapatnam
2729846750,29610.0,30,144001.0,Jalandhar
2352701722,43265.0,29,395006.0,Surat
3010234412,73905.0,35,390001.0,Vadodara
2622678414,65389.0,32,800001.0,Patna
3213899815,35085.0,37,500032.0,Hyderabad
3403493359,32059.0,33,120002.0,Delhi
2878954309,47235.0,33,110017.0,Delhi
3026111131,49510.0,42,500081.0,Hyderabad
3080098433,37807.0,29,500043.0,Hyderabad
2954172652,26923.0,28,500016.0,Hyderabad
2356975785,65592.0,29,122002.0,Delhi
3184414193,36647.0,37,570001.0,Mysore
3349731455,46562.0,36,600032.0,Chennai
2676447053,31195.0,31,110087.0,Delhi
3264974231,29408.0,32,600007.0,Chennai
2543655580,29404.0,35,110032.0,Delhi
2736224800,187295.0,42,411014.0,Pune
3088819182,33699.0,32,560038.0,Bengaluru
2615433558,76087.0,35,500081.0,Hyderabad
2475406380,30159.0,23,395006.0,Surat
3027626951,100838.0,41,500082.0,Hyderabad
2487349138,113902.0,53,400098.0,Mumbai
3097407824,43910.0,28,700156.0,Kolkata
2971698345,44786.0,29,122002.0,Delhi
2831780339,31735.0,41,641012.0,Coimbatore
2398253272,71654.0,31,122002.0,Delhi
2908647308,32031.0,31,600007.0,Chennai
2749439150,42569.0,29,411006.0,Pune
3096736977,59557.0,28,560103.0,Bengaluru
2523524726,37721.0,42,421301.0,Mumbai
3137477743,82774.0,33,560048.0,Hyderabad
2930883341,59397.0,41,501359.0,Hyderabad
3055582849,47762.0,30,411014.0,Pune
3467655992,46323.0,31,122001.0,Delhi
3108454174,67728.0,32,560032.0,Bengaluru
3136362171,142794.0,31,560037.0,Bengaluru
3000660952,42410.0,34,560058.0,Bengaluru
2517836286,70268.0,35,560103.0,Bengaluru
3173932246,82902.0,38,600100.0,Chennai
3002284571,24733.0,27,700127.0,Kolkata
2971088673,66356.0,28,560055.0,Bengaluru
3179594010,67941.0,27,500050.0,Hyderabad
2748805335,28603.0,33,110033.0,Delhi
2573828442,139175.0,43,411028.0,Mumbai
3432468740,35581.0,31,641605.0,Coimbatore
2785229362,29064.0,28,560025.0,Bengaluru
2729531171,26071.0,38,700019.0,Kolkata
2661030850,31000.0,38,570006.0,Mysore
2861788798,61216.0,30,411014.0,Pune
3205315658,45668.0,42,600020.0,Chennai
3125040567,77059.0,32,600130.0,Chennai
2581494788,38781.0,28,122002.0,Delhi
2703510434,32277.0,28,500038.0,Hyderabad
2344270014,27694.0,26,122001.0,Delhi
2978220956,25452.0,31,400621.0,Mumbai
3195428954,49682.0,39,110078.0,Delhi
3179878284,162223.0,40,110087.0,Delhi
3198168225,41937.0,30,560102.0,Bengaluru
2783181534,32421.0,26,302013.0,Jaipur
2836045994,50967.0,32,560093.0,Bengaluru
2690604684,43518.0,24,600096.0,Chennai
2490781269,27508.0,26,560093.0,Bengaluru
2445351122,64393.036743188815,37,411014.0,Pune
2554568452,40646.0,25,122001.0,Delhi
2658146245,28651.0,37,500075.0,Hyderabad
2438507864,150148.0,35,560048.0,Bengaluru
2936210462,143575.0,53,452010.0,Indore City
3107594783,35503.0,33,122002.0,Delhi
3134566439,26321.0,24,560078.0,Bengaluru
3142951548,38297.0,30,122001.0,Delhi
2524818071,30502.0,24,500034.0,Hyderabad
2585990168,30639.0,29,600034.0,Chennai
3124155576,86066.0,33,110002.0,Delhi
2525088927,43910.0,32,400055.0,Mumbai
2598273046,29607.0,28,380052.0,Ahmedabad
3187796455,35605.0,52,500076.0,Hyderabad
3230454709,269197.0,36,411014.0,Pune
2863922946,38727.0,29,440014.0,Nagpur City
2864617188,27671.0,25,560078.0,Bengaluru
2790379324,40024.0,26,122015.0,Delhi
2686342114,34410.0,54,502032.0,Hyderabad
2761362137,35897.0,29,462023.0,Gwalior
2800267394,21130.0,26,226021.0,Lucknow
2692535498,56595.0,31,452011.0,Indore City
2539602511,50228.0,29,131021.0,Sonepat
2534413994,34507.0,31,641002.0,Coimbatore
3156536387,66558.0,31,560064.0,Bengaluru
2475775944,58682.0,38,560105.0,Bengaluru
2959067886,75626.0,38,122022.0,Delhi
2996530901,28735.0,31,506082.0,Hanamkonda
2633621442,555965.0,27,122002.0,Delhi
3149211856,28791.0,33,834004.0,Ranchi
2614941517,32755.0,28,110075.0,Delhi
2747010340,38394.0,39,147001.0,Patiala
3083578175,82698.0,32,600032.0,Chennai
3128830036,62432.0,27,411057.0,Pune
2447090829,53713.0,50,396424.0,Surat
3111928433,37406.0,25,600063.0,Chennai
2903246577,44826.0,32,500063.0,Hyderabad
2934717010,74027.0,38,600069.0,Chennai
3151863175,81013.0,32,600119.0,Chennai
3073664522,35987.0,26,400710.0,Mumbai
3039494748,34952.0,31,500050.0,Hyderabad
2592132691,47015.0,36,641045.0,Coimbatore
2930736382,30775.0,29,122001.0,Delhi
3027825201,40232.0,30,110091.0,Delhi
2495808634,96896.0,35,560005.0,Bengaluru
2428491117,37007.0,36,560078.0,Bengaluru
2790075933,30296.0,28,122002.0,Delhi
3145470175,44999.0,30,400076.0,Mumbai
2651476133,33749.0,37,500082.0,Hyderabad
2989507968,36902.0,44,122002.0,Delhi
2854256045,31555.0,36,600036.0,Chennai
3068727978,22878.0,27,411014.0,Pune
2845062566,42058.0,30,600006.0,Chennai
3055121398,47519.0,36,500032.0,Hyderabad
2481185507,24763.0,32,600017.0,Chennai
2645163557,39888.0,33,401107.0,Mumbai
2796226218,31591.0,32,508284.0,Hyderabad
2530829869,30249.0,28,560100.0,Bengaluru
3006118211,183041.0,53,411016.0,Pune
2768395765,40505.0,27,380060.0,Ahmedabad
3153173154,46218.0,31,500032.0,Hyderabad
2610564545,31235.0,29,600032.0,Chennai
2628843418,115958.0,45,560048.0,Bengaluru
2913336918,32453.0,31,122101.0,Delhi
3128475706,67250.0,31,400097.0,Mumbai
2674274331,43286.0,34,600106.0,Chennai
2920865612,33092.0,31,500034.0,Hyderabad
2563169405,38207.0,32,122002.0,Delhi
2845511773,66278.0,32,400093.0,Mumbai
2678146754,49068.0,41,500039.0,Hyderabad
2701663176,65102.0,35,302017.0,Jaipur
3191851223,51690.0,32,560001.0,Bengaluru
2445627505,31020.0,29,560037.0,Bengaluru
3320924582,39062.0,34,560085.0,Bengaluru
2832166348,35490.0,50,110055.0,Delhi
3159200261,58348.0,31,122022.0,Delhi
2780239160,54438.0,33,600099.0,Chennai
2353737913,32951.0,30,110074.0,Delhi
2344477035,28388.0,30,534201.0,Bhimavaram
2920989796,44059.0,33,560048.0,Bengaluru
3120125376,50943.0,45,122002.0,Delhi
2850099616,24289.0,30,560067.0,Bengaluru
2931565625,29375.0,33,400058.0,Mumbai
2484593222,55036.0,43,302016.0,Jaipur
3206795580,34420.0,35,500081.0,Hyderabad
3171298605,49184.0,31,160002.0,Chandigarh
3353138626,155772.0,44,600119.0,Chennai
2822537805,80608.0,38,400102.0,Mumbai
2667227236,62188.0,39,560011.0,Bengaluru
2645719541,47684.0,43,411038.0,Pune
2800030271,55136.0,39,122002.0,Delhi
3358546476,36711.0,27,122002.0,Delhi
2569453306,30966.0,24,560045.0,Bengaluru
3174675778,136972.0,38,122002.0,Delhi
2684716414,34878.0,41,110020.0,Delhi
2951832471,85449.0,32,600119.0,Chennai
2932036063,37214.0,30,560008.0,Bengaluru
2943872158,27859.0,32,122003.0,Delhi
2440109789,31520.0,26,560066.0,Bengaluru
3112684772,29740.0,35,122002.0,Delhi
2894907247,110922.0,33,500075.0,Hyderabad
2432692000,21506.0,29,560011.0,Bengaluru
2959537117,39623.0,31,302013.0,Jaipur
2969968099,97261.0,31,122003.0,Delhi
2982638411,30654.0,29,560037.0,Bengaluru
2631209122,59201.0,33,700001.0,Kolkata
2771609489,70519.0,37,560024.0,Bengaluru
2727683252,60135.0,30,560092.0,Bengaluru
2345182574,30461.0,29,110092.0,Delhi
2554270855,47415.0,37,122002.0,Delhi
3226245306,68361.0,34,560052.0,Bengaluru
2750024250,56468.0,49,440012.0,Nagpur City
2610703604,77603.0,43,800013.0,Patna
2514438523,178990.0,37,560103.0,Bengaluru
3179026004,46356.0,27,122015.0,Delhi
2720008830,34299.0,30,412210.0,Pune
2784299164,36639.0,28,416008.0,Kolhapur
3082781031,62605.0,34,500081.0,Hyderabad
3098287178,45041.0,33,141001.0,Ludhiana City
2945022452,91346.0,38,603102.0,Chennai
3082975428,25405.0,34,531163.0,Visakhapatnam
2935985996,120092.0,27,122018.0,Delhi
3193156335,39422.0,27,201009.0,GHAZIABAD
2489019557,69044.0,29,110025.0,Delhi
2744729676,22328.0,28,606604.0,Chennai
3197957644,28215.0,40,600024.0,Chennai
2947926151,80522.0,32,226016.0,Lucknow
2994272470,28464.0,30,141012.0,Ludhiana City
3176500889,64947.0,37,560064.0,Bengaluru
2413793193,34598.0,30,560066.0,Bengaluru
2933575886,21920.0,23,122003.0,Delhi
2728270781,37209.0,26,122002.0,Delhi
2712301219,29560.0,30,800001.0,Patna
2394143856,39708.0,28,400005.0,Mumbai
3073584805,114414.0,39,500081.0,Hyderabad
2532314602,32900.0,26,560025.0,Bengaluru
2990497785,77998.0,29,522007.0,Guntur
2923768718,31279.0,23,500019.0,Hyderabad
3094945942,21366.0,24,530013.0,Visakhapatnam
3166229089,40309.0,32,413512.0,Osmanabad
2569738120,52922.0,37,508206.0,Hyderabad
2854126848,27479.0,37,500028.0,Hyderabad
2966724717,28903.0,26,500012.0,Hyderabad
2629138153,122458.0,28,560034.0,Bengaluru
3015551051,24155.0,26,517501.0,Tirupati
2860303572,85153.0,30,500081.0,Hyderabad
2838297343,43968.0,26,560102.0,Bengaluru
2767199560,21147.0,23,638011.0,Erode
3008061141,93824.0,47,302017.0,Jaipur
2350582178,55947.0,33,226010.0,Lucknow
2478078383,23555.0,25,570017.0,Mysore
2368006862,40867.0,36,122001.0,Delhi
2809070421,29126.0,29,560095.0,Bengaluru
2693496612,23380.0,27,502325.0,Hyderabad
2976937301,41561.0,30,560037.0,Bengaluru
2611394942,23158.0,32,560075.0,Bengaluru
2734125589,48125.0,37,560103.0,Bengaluru
2766870099,29962.0,36,302017.0,Jaipur
2930724436,51467.0,33,110020.0,Delhi
2746170003,51356.0,44,400028.0,Mumbai
2754920258,51824.0,34,500029.0,Hyderabad
2568440010,73894.0,48,110054.0,Delhi
3049187206,88752.0,39,500081.0,Bengaluru
3164988907,35109.0,31,110001.0,Delhi
2889056779,52993.0,36,122001.0,Delhi
2860544289,28430.0,35,302020.0,Jaipur
2926316472,53264.0,36,400708.0,Mumbai
2622047481,7173280.0,36,560047.0,Bengaluru
2970433303,97357.0,33,411013.0,Pune
2898913158,41766.0,34,400080.0,Mumbai
2927085428,45130.0,32,122015.0,Delhi
3012031985,29621.0,27,122002.0,Delhi
3220909824,24917.0,30,602105.0,Chennai
2908082395,65245.0,31,560100.0,Bengaluru
3141660384,22616.0,27,560078.0,Bengaluru
2525262681,102583.0,38,122001.0,Delhi
2667909107,75647.0,43,600058.0,Chennai
2359620408,48093.0,32,560103.0,Bengaluru
2366697642,48820.0,35,602105.0,Chennai
3073056128,42423.0,28,560043.0,Bengaluru
3159160840,36881.0,32,560068.0,Bengaluru
3030635293,28467.0,30,400708.0,Mumbai
2893948714,27121.0,28,500084.0,Hyderabad
2377162505,36741.0,32,560103.0,Bengaluru
2994169017,101379.0,43,600015.0,Chennai
2430653925,50652.0,44,603103.0,Chennai
2668793623,125216.0,39,560025.0,Bengaluru
3010367815,65506.0,29,400013.0,Mumbai
2471991777,31778.0,33,600032.0,Chennai
3069480430,52212.0,34,600113.0,Chennai
2343883592,30322.0,29,560001.0,Bengaluru
2576347794,81540.0,37,560005.0,Bengaluru
2803259960,54648.0,30,500091.0,Hyderabad
3162975496,404805.0,29,560036.0,Bengaluru
2472337537,40138.0,48,641037.0,Coimbatore
2687874353,65954.0,29,560064.0,Bengaluru
3402611741,66195.0,33,560092.0,Bengaluru
2871769613,52638.0,29,560100.0,Bengaluru
3167444997,37951.0,25,560068.0,Bengaluru
2808287692,99153.0,29,560100.0,Bengaluru
2851940241,27409.0,26,560078.0,Bengaluru
2774817292,63446.0,34,122002.0,Delhi
3131964821,33934.0,31,411006.0,Pune
2380467900,37611.0,27,560011.0,Bengaluru
2762212382,31075.0,26,302013.0,Jaipur
2751081769,53906.0,26,560030.0,Bengaluru
3209059505,41849.0,27,600004.0,Chennai
